en,fi,position,score,rel_score,ratio_score,index,correctness,freqs
lynn,carole,9,0.5949297326682736,0.0773788424372944,0.8849057630640155,6368,no,2685
permanently,pysyväksi,5,0.5238056679854528,0.2183313726573044,0.7058072017693526,5995,no,140804
comparable,vastaavaa,5,0.5584784128347307,0.0303129480496358,0.9485166562156998,6104,no,176111
lang,langin,5,0.4489835454776468,0.1735002351302438,0.7212775006590355,6478,no,12310
estimate,arviot,6,0.6427912121654145,0.0443042446737997,0.9355195202750884,6687,no,268772
varieties,lajikkeet,0,0.57452396943134,0.0,1.0,6536,yes,245288
hampton,hampton,0,0.7008797141842873,0.0,1.0,7687,yes,8576
roland,roland,0,0.610807566820694,0.0,1.0,7357,yes,1240
capabilities,mahdollistavia,1,0.6462944563064217,0.0089448414245875,0.9863487409018932,7121,no,395906
circus,sirkus,0,0.611888775752927,0.0,1.0,6658,yes,44038
counsel,apulaisoikeusasiamies,1,0.6488475246757692,0.0005737405288047,0.9991165356609872,6931,no,178674
hood,pope,5,0.4182257756747106,0.1209228697073037,0.7757151562133227,5914,no,85302
decree,hallitusmuodossa,4,0.6054359205293367,0.0226578901162137,0.96392594588231,7665,no,48860
webster,harrison,4,0.5806217683618708,0.0346864799296339,0.9436274744797488,7187,no,2169
acre,hehtaarilla,4,0.5499141497608986,0.0840439739350564,0.8674297705263514,7395,no,69194
followers,seuraajistaan,7,0.6102408750183093,0.0495571834619728,0.9248903769493984,6305,no,209040
hoping,toivoin,6,0.658326565773645,0.0677103689538946,0.9067397735360332,6371,no,396564
export,vientiin,6,0.6811310281693201,0.0591378550434833,0.9201130070646464,6445,no,205304
presenting,esittäisi,2,0.5910332691996951,0.0788596990817793,0.8822801509857852,6956,no,187621
hopefully,toivoisi,4,0.7392282417277014,0.0782116450865437,0.9043212273487744,6765,no,274720
acceptance,vaatimusta,7,0.577647804692373,0.0798476097533941,0.8785579214712831,6790,no,215467
twentieth,vuosisadan,1,0.6576737070761176,0.0172291319562153,0.9744716854637652,6162,no,52032
rises,nousevat,6,0.6432268642897664,0.1341568004479952,0.8274252386133545,7407,no,115702
substantially,huomattavasti,0,0.7154712425107299,0.0,1.0,7330,yes,185498
colored,vaaleansininen,2,0.6930018831582476,0.0216051581912044,0.9697663793650764,5987,no,211958
css,template,4,0.5153860907208055,0.1566806908890016,0.7668673780993861,6126,no,19098
harmony,harmoniaan,3,0.5399690978942655,0.0487917152812349,0.9171281203005424,6803,no,132933
mate,kilpakumppaninsa,0,0.480640552075372,0.0,1.0,6338,no,129778
naked,alastomana,2,0.5062736775643337,0.0285305415411187,0.9466523626368528,6810,yes,176179
derivative,pätee,0,0.5171800005574054,0.0,1.0,6905,no,42934
criterion,merkittävyydellä,6,0.6374160469746867,0.0310021244317012,0.9536186690339804,5921,no,40529
sculptures,puuveistokset,5,0.7535986340969107,0.0804050764544048,0.9035914643578103,6648,no,53343
casting,näyttelijästä,5,0.505937617707835,0.0535711174300926,0.9042532956757384,7087,no,110749
duchy,herttuakuntaan,3,0.7699014289560235,0.0325034397132891,0.9594924694721856,5944,no,1402
distributor,tuotantoyhtiötä,4,0.6265418751732437,0.0208695015695932,0.967764697502554,7167,no,74252
rhine,westfalenissa,5,0.6670757188920006,0.0684793880946048,0.9069010772351936,6740,no,291
demonstration,järjestettävän,8,0.4589020116142592,0.0266280392203266,0.9451567638819568,7073,no,153964
armies,armeijaa,2,0.7816165523343279,0.0472054154011859,0.9430451686383756,6138,no,51252
genesis,armageddon,4,0.488863873259923,0.1390654471458429,0.778533279739224,7485,no,19514
preference,mieltymys,3,0.5281902043278699,0.019668437410623,0.9640994301956975,6776,no,198338
cleaned,korjataan,6,0.5571298317454758,0.040574060049499,0.93211678791709,6535,no,148462
bolivia,venezuelan,8,0.7588401045444857,0.0676890330150281,0.9181044806056166,6394,no,849
voltage,tasajännite,0,0.7206978163715688,0.0,1.0,6439,no,132096
viewing,katselu,1,0.6520784830556516,0.0306247269123705,0.9551419614479256,7016,yes,282840
heath,sutton,0,0.5347855653627642,0.0,1.0,6767,no,15116
lat,oct,5,0.3246739280041406,0.0996180010191974,0.7652135376496451,6116,no,7774
mandatory,pakollisten,2,0.5914341455237677,0.0379157341130126,0.9397541251062206,6967,no,155901
tel,aviv,2,0.7008121624186534,0.0641445347283256,0.9161461884475784,6603,no,19444
montenegro,kroatian,7,0.7553509068738355,0.093695641663597,0.8896460484704907,7267,no,356
explore,tutkimaan,0,0.6416795857533024,0.0,1.0,7017,no,559188
staged,näyttämönä,0,0.5900288997453621,0.0,1.0,7360,no,56716
suburban,esikaupunkiin,8,0.5800299237215685,0.0394679138832644,0.9362904735295616,6459,no,61497
cowboys,coltsin,4,0.5903267518016027,0.0210378700319155,0.9655886695425362,7196,no,16194
permit,luvat,7,0.5923267774470722,0.0264534600400013,0.9572490224519268,6676,no,353092
aberdeen,southamptonin,4,0.6492719430361804,0.0530273150052056,0.92449470165597,7347,no,1138
wizard,wizard,0,0.6086546728075406,0.0,1.0,6068,no,52393
performers,artisteja,5,0.6811965203306021,0.0647022321853213,0.9132560123380284,5947,no,107213
drag,pyörivät,3,0.4555717264959524,0.0341796381132393,0.9302102238336512,7246,no,165761
canvas,maalaus,0,0.6778914553059951,0.0,1.0,7288,no,116161
jacksonville,florida,1,0.6910109569341869,0.0015444382842041,0.9977699425997294,7128,no,11188
randy,matt,9,0.6564618542595868,0.0487624461423171,0.930855408535231,6732,no,5351
batteries,tykeissä,8,0.5834844599398472,0.0151889363954427,0.9746290105950588,7623,no,209214
predominantly,enimmäkseen,2,0.6810454650661268,0.0371179453536044,0.9483154602210786,6502,no,67836
burn,palamaan,6,0.5252096140482401,0.109511734736671,0.82746486320916,6025,no,352436
shuttle,avaruusasemalle,1,0.6582269548216033,0.0268356357921975,0.9608274686723832,7686,no,83579
squadrons,laivueiden,2,0.7476964520693463,0.0201683795169371,0.973734466422596,6789,no,6859
bet,rahalla,2,0.4172631048783071,0.0045036479902249,0.9893219464085432,6970,no,398333
kosovo,bosnia,1,0.7505577849202686,0.01781927361626,0.9768092066020306,6694,no,455
patricia,linda,6,0.6421792032315228,0.0907438252885906,0.8761891470761717,7341,no,1959
ferguson,taylor,1,0.7031967053964003,0.0090866518790736,0.9872429254646204,7562,no,1202
savage,paynen,9,0.4801077633165154,0.0666755700714215,0.8780585178807637,7404,no,31781
chains,ketjuja,2,0.5109307189125873,0.0564961811331616,0.9004344328254323,7624,no,126905
michelle,jenna,3,0.686913600538682,0.1067979052370894,0.8654449324976013,7062,no,7089
slavery,orjuudessa,4,0.6636042795360556,0.0841363396639902,0.8874792441341468,5903,no,92619
enable,mahdollistaisivat,1,0.7435055673583548,0.0564463533792929,0.9294378175537814,6418,no,600062
pond,järvestä,3,0.6050472651790908,0.0525639998911039,0.9200682794180948,6458,no,114161
teenage,tytöstä,5,0.5798740776642592,0.1650759825745864,0.778406645780175,7208,no,110938
favourite,suosikin,1,0.5943291377545328,0.0390400111389261,0.9383613628685076,6327,no,285285
dinner,lounaalla,6,0.6040693769552669,0.0800496066332144,0.8829887657650985,6185,no,619310
murders,murhaa,3,0.7421539945901212,0.0432952094661418,0.9448784093961085,6999,no,46043
witch,noitana,8,0.5214097372044221,0.0909734369210462,0.8514436046500404,6545,no,52971
acknowledged,lausunut,5,0.6600156321373432,0.0493654965465837,0.9304104739321604,6705,no,171634
stolen,varastetun,2,0.6863152084806553,0.0257003705487982,0.9639047637358856,5933,no,182823
newer,uudempaa,2,0.6757149224277876,0.0410109129453075,0.9427801944324232,7307,no,152618
guided,johdatti,2,0.4468992845143423,0.0233751104445461,0.9502947413358755,7065,no,162109
carved,koristellut,7,0.6381024009916272,0.0344251008573919,0.9488123522640411,7296,no,81696
hub,keskukseen,8,0.5201725481986301,0.1041739346954883,0.8331472386733139,6794,no,116291
southampton,southamptonin,1,0.7767240507360504,0.0022051192903936,0.9971690374744616,7235,no,1535
educator,pedagogi,1,0.6983605577640251,0.009025474009191,0.987241090997278,7149,no,50050
naturally,luontaisesti,5,0.5509795083432559,0.0779635371677445,0.8760403859710364,6112,no,438055
freight,matkustajaliikenteen,7,0.7560405420145946,0.0095083632196657,0.9875796789014332,6154,no,79405
reds,bullsin,9,0.5455918114196566,0.0258146688197132,0.9548225830254862,7351,no,26089
questioned,kiistänyt,2,0.7307976334374582,0.0175403626535638,0.9765609086466454,7240,no,113976
kit,chip,9,0.3970983345810563,0.0248223224745087,0.9411682692956184,6309,no,288807
apartments,asuintaloja,5,0.7083963267018996,0.0282123855012201,0.9616996309793298,7608,no,174876
condemned,tuominnut,8,0.6426900138703002,0.1144465533725729,0.8488429190663288,7677,yes,74875
kerry,mchugh,9,0.5215633084453424,0.0496185846004936,0.9131299762744548,7023,no,2868
purely,puhtaasti,3,0.6123218878058633,0.0549045848911129,0.9177122204561448,6474,yes,156451
leicester,manchester,1,0.7821104009772424,0.0035875942011311,0.9954338763454312,6987,no,1493
conventions,säännöt,4,0.5022908128066257,0.0454821821480917,0.916968922223244,6714,no,67831
electron,molekyyliin,6,0.7183971363530031,0.023879566402045,0.9678292928857752,6748,no,47449
targeted,suunnatun,9,0.5237244145008799,0.0515682356631461,0.9103617338958822,6466,no,347475
porter,mccomb,9,0.6192127036714887,0.0303863272477127,0.9532229486169104,5994,no,10956
latvia,liettua,2,0.7716533291944825,0.0184333991855216,0.9766691446351496,6885,no,314
mechanisms,mekanismin,9,0.6466792637662335,0.1125669736981462,0.8517385162499045,7350,no,187087
extends,ulottuva,3,0.6372714537430604,0.1510159745131589,0.8084252404643528,6347,no,127925
stretch,kulkevan,3,0.6011358760440264,0.0251573890511591,0.9598312955715153,6426,no,309489
roberto,júlio,9,0.6914017585182894,0.1191679476943485,0.85298248037031,6835,no,670
beaten,kukisti,5,0.6011541630020412,0.070326514879758,0.8952665099737425,6507,no,123912
boom,mullistus,7,0.4217902930463336,0.0532362822764012,0.8879298863642897,6505,no,114183
andrea,michele,1,0.670724680650397,0.0911133655832954,0.8804032352627522,6085,no,2138
tonight,#how,7,0.5495146171993259,0.1324814020678384,0.8057446109286742,6753,no,329326
listening,kuuntelija,8,0.6579927756926818,0.0713775670044896,0.902138100734204,7426,no,421294
estimates,laskelmien,9,0.6279720144349588,0.0977375554153895,0.8653213909862806,6896,no,243130
reveal,paljastamaan,0,0.7627067511560904,0.0,1.0,6067,no,308012
predominantly,pääasiassa,0,0.7181634104197313,0.0,1.0,6502,no,67836
lifestyle,elämäntapa,0,0.6519943108181829,0.0,1.0,7130,yes,514124
admission,opiskelijalle,9,0.5303121925575287,0.0430179361849136,0.9249682965741388,7083,no,191830
brass,puhaltimet,7,0.5490226229827053,0.0385478804459092,0.9343944595227752,6927,no,85995
vista,vista,0,0.718059072068758,0.0,1.0,7515,yes,33410
coordinates,koordinaateista,1,0.7328970788131846,0.0116873282190891,0.9843035549647462,6616,no,57496
bench,penkin,2,0.5224927566951685,0.0580431461251149,0.9000179905443619,6537,yes,169874
lecture,luennon,0,0.7071500428241442,0.0,1.0,6480,yes,143071
sleeping,nukkuva,9,0.5554774778469298,0.0431652512980842,0.9278948040348988,7369,no,299619
feminist,feministien,5,0.7445403679184708,0.0295265708942836,0.9618552745069168,6646,no,46431
priority,edellyttämä,6,0.5250176126509347,0.0254422352864817,0.9537800343080168,6677,no,344855
incomplete,keskeneräistä,3,0.5252724458577933,0.0459279169623947,0.9195940339819904,6246,no,78064
chest,kaulassa,5,0.6123430824688334,0.0177362434795174,0.9718507769591994,7289,no,334504
consent,velvoitteen,2,0.6267426588107837,0.0419157620097926,0.9373136407100748,6862,no,206529
impressed,vakuuttuivat,9,0.6172894566525952,0.0735155667764166,0.8935798607666448,6447,no,263477
fed,syötettiin,3,0.4373633559701234,0.0237520387864742,0.9484900329579932,6101,no,201404
gaelic,irlantilaisten,3,0.6286359832049164,0.0069323000557433,0.9890927533070428,6012,no,1046
followers,kannattajina,9,0.5998553536714262,0.0599427048088558,0.9091499224066796,6305,no,209040
jake,matt,8,0.6435813893688612,0.0622953373608033,0.9117475686591644,6355,no,4328
latvia,viro,5,0.7444752562712927,0.0456114721087114,0.9422702970821528,6885,no,314
educator,käsityönopettaja,8,0.6285623832320111,0.078823648541205,0.8885705329187565,7149,no,50050
explorer,tutkimusmatkailijan,4,0.5609256940262739,0.0697972060917427,0.8893377645259387,6201,no,38234
webb,parker,2,0.7049188420346808,0.0009821186573327,0.9986087019114268,7501,no,1199
sleeping,nukkuu,3,0.5818994642303147,0.0167432649146993,0.972031289950498,7369,yes,299619
surfaces,ulkopinnalla,6,0.6134777605730162,0.0684558215379887,0.8996151189297998,7323,no,177010
humor,huumoriin,3,0.696183414503908,0.0203195838142697,0.971640615793702,7326,no,176017
hopes,mahdollisuutensa,5,0.6153560710974185,0.0178852620151168,0.9717560097866536,6356,no,332841
retiring,uransa,0,0.6464494236326588,0.0,1.0,6881,no,48069
wednesday,torstaina,4,0.6445002725924347,0.034752157618231,0.9488376396276524,6291,no,14746
healthy,terveellisiä,6,0.6370044551838532,0.052488002983112,0.9238744349392118,6657,no,1284843
systematic,systematiikan,8,0.5340950028182544,0.115838282908892,0.8217689639032842,7583,no,95151
zimbabwe,zimbabwesta,6,0.723342933706834,0.0431191160874767,0.9437426600585792,6521,no,1329
jessica,michelle,5,0.6824910147196838,0.0471366203682567,0.9353963335522846,6990,no,7307
frances,margaret,8,0.6547237910480157,0.0677008547242267,0.90628662086707,7293,no,997
furniture,kalusteita,5,0.6808105994904862,0.0884380249510107,0.88503323614622,6683,no,569320
systematic,systemaattinen,1,0.649855424645172,7.786108197449515e-05,0.9998802014242316,7583,no,95151
fraud,syytteiden,2,0.625776562198352,0.0292852770113809,0.955293874168108,6477,no,275541
tuesday,sunnuntaina,1,0.7444898743716701,0.0122492459380766,0.9838131191987765,7117,no,16279
explicit,sallia,9,0.570815479467619,0.0257776591262728,0.9567918947458428,7241,no,100101
jung,jang,5,0.5697292543891959,0.1350931326962132,0.8083302472061761,7595,no,1383
adoption,lakimuutosta,6,0.5408136139693039,0.0253777133060629,0.9551782019901542,6837,no,212733
boeing,matkustajalentokoneen,1,0.7736340614116441,0.0735564554559795,0.9131760165022328,6635,no,2189
hawk,hawkeye,4,0.513018161546339,0.0831802218750454,0.8604823089292832,7634,no,18041
plates,laatta,4,0.4656788707105584,0.0297285064960766,0.939991796925388,6225,no,164087
motors,sähkömoottoreita,5,0.6497455805062093,0.052692069193281,0.924986838026374,6076,no,69198
lancaster,northampton,3,0.6354629748943375,0.0466017048848065,0.9316755342031544,6510,no,7852
witnesses,todistajat,2,0.6920805973122195,0.0111598672237984,0.9841307948182966,6949,yes,128917
cheese,kananmuna,8,0.5929810976566768,0.0773270820797681,0.8846395069948692,7312,no,287661
rubber,kumi,2,0.562620456716342,0.0580870938504978,0.9064179357936732,7030,yes,192978
fac,vertaisarvioinnit,3,0.6390071545977136,0.0090432994356003,0.9860453775175728,6773,no,4594
xbox,xbox,1,0.8292507068315874,0.0039876287345997,0.9952142999614988,6919,yes,43268
twins,pikkusiskonsa,3,0.5095489843225648,0.047532360068346,0.9146760871694314,6177,no,79071
plantation,maatilan,2,0.5860283428698698,0.0253869309373792,0.9584784155304198,7393,no,37245
pounds,kg,6,0.6026046996704093,0.1044541186145988,0.8522695482846033,6678,no,515892
reforms,uudistuksista,7,0.6991413901122805,0.0738318910062835,0.9044832560066736,6255,no,131298
pablo,pablon,9,0.6676973264603305,0.1174393622295553,0.850421762323297,7466,no,1621
kingston,newbury,4,0.6193937816437796,0.0598405805099204,0.9118999511152832,6083,no,2478
abstract,abstraktista,0,0.7378072356372324,0.0,1.0,5863,no,137841
michelle,janette,8,0.6695111238944548,0.1242003818813166,0.8435194891625974,7062,no,7089
workshops,työpajojen,1,0.7013677306351394,0.0338933628940552,0.9539029561167588,7202,no,244888
commanders,ylipäällikkö,8,0.7025913401382644,0.0859505166242948,0.8910006921164925,6555,no,31867
innocent,syyllinen,2,0.5711706805806865,0.0189958659811723,0.9678127028855892,6631,no,186939
bend,mississippi,3,0.4258017817215886,0.0276181334857732,0.939089280026126,7237,no,104791
creature,hirviön,7,0.6309691566553957,0.1117396296783637,0.8495512215091124,7600,no,143604
compact,kompakti,0,0.57848360175527,0.0,1.0,6280,no,220023
drawings,piirroksia,2,0.7422383957134601,0.0121583040765921,0.9838834076554474,6709,no,122273
rounded,pyöristyneet,8,0.5777460758278545,0.0241904514368271,0.9598122886033292,7591,no,95984
johannes,wilhelmus,3,0.6415944047444309,0.0343458084948398,0.9491880970799972,7696,no,243
discusses,käsittelevät,4,0.6269078658315939,0.107861592734004,0.8532034892351551,7113,no,126888
objections,perusteluja,9,0.6452219365587324,0.0216737928811561,0.9675004773244544,7434,no,55876
felix,walter,5,0.5178054924600995,0.113203846819699,0.820598777588769,7262,no,3210
speedway,speedway,0,0.5870796879972155,0.0,1.0,6468,yes,6178
researcher,tutkijana,3,0.7562729750859716,0.1222715548110362,0.8608248635668243,7069,no,108541
forbes,carlyle,4,0.4834042937579077,0.2306068332547508,0.6770262751792347,6924,no,1948
drives,ajaa,0,0.5914260508454157,0.0,1.0,6607,yes,272568
cleared,hylättiin,1,0.5271787835404452,0.0242253769610766,0.9560660243494666,7103,no,137770
goddess,jumalattaret,5,0.77762848061774,0.0585011596820863,0.930033386137216,6434,no,55927
crawford,thompson,2,0.6832695741967207,0.0023848619808697,0.9965217726962216,6909,no,1813
passion,intohimonsa,3,0.5945100965047838,0.0228149539165474,0.963042235365346,5848,no,412537
tissue,kudoksia,0,0.7590275442055692,0.0,1.0,6281,no,345666
spy,vakoojaksi,5,0.6454302010488812,0.0862965984242064,0.8820644556324189,6141,no,90489
wishes,halua,3,0.6601752502452101,0.0595261038193974,0.917290549082316,6046,no,260230
threw,heittäytyi,3,0.6308943182032279,0.0732651167711603,0.8959537952170944,6667,no,174050
chip,näytönohjaimia,3,0.5431234577615823,0.0220404139804145,0.9610017287331554,6882,no,176186
aberdeen,aberdeen,0,0.702299258041386,0.0,1.0,7347,yes,1138
ping,chang,7,0.5218888705301314,0.1270551849279482,0.8042124219193874,6346,no,29179
southampton,liverpool,4,0.7550642725645715,0.0238648974618725,0.9693619158452336,7235,no,1535
viola,alttoviulu,2,0.6430153262244522,0.0445521210124417,0.9352032717786714,6618,no,9546
treasure,aarteesta,7,0.5788801274638009,0.110417738672356,0.839811286097112,6831,no,139897
