en,nl,position,score,rel_score,ratio_score,index,correctness,freqs
confusing,begrijpelijk,3,0.7348449898282822,0.1031413324349955,0.8769176420965608,6374,no,152052
joel,joel,0,0.6789930632461163,0.0,1.0,6378,yes,2747
accidents,vliegtuigongelukken,6,0.690450837038454,0.1362657149430716,0.8351723881462619,6149,no,226715
empress,hofdame,9,0.6337896197753602,0.2380170035624798,0.726984176088045,7120,no,3962
inches,millimeter,5,0.6709967562465043,0.0750926631546046,0.8993516578550571,5975,no,405253
mineral,ertsen,7,0.6452527917931905,0.1616098938795085,0.7997058275848129,6741,no,165233
furniture,meubelzaak,5,0.7404373866220348,0.1032622787090571,0.87760777566679,6683,no,569320
cluster,supercluster,4,0.5791076682661992,0.1451604135354147,0.7995764038443766,6853,no,103673
penn,newington,2,0.5282440720102151,0.0503662126957579,0.9129531326575848,5924,no,3642
accounting,bedrijfsadministratie,1,0.6916762884197072,0.0152305093156872,0.978454713740936,6528,no,314871
header,titelweergave,6,0.5057966871914147,0.0255306673734052,0.9519492697786734,5913,no,102354
papua,salomonseilanden,2,0.688735698735799,0.0992300305035195,0.8740680884696425,7315,no,513
algorithm,algorithm,9,0.6708984814323826,0.1727900540540407,0.7951968685287164,6024,no,99003
enabled,kon,6,0.6130745860833942,0.0786610428938605,0.8862845289461777,6263,no,207899
exploration,ontdekkingstochten,3,0.6400260058754752,0.1468841716624711,0.8133406126198081,5949,no,195202
rivals,rivalen,1,0.7400843139414244,0.018082206735426,0.9761500854465543,6486,yes,86609
geological,stratigrafisch,4,0.7316967188870224,0.1210391314718659,0.8580578834337449,6183,no,35650
warnings,waarschuwingstekst,5,0.6904017697811846,0.1763473648509246,0.7965416314770536,5916,no,89525
easter,kerstfeest,7,0.6126329724552191,0.1250425733667537,0.8304910958822391,7313,no,14774
aggregate,uitdoelpunten,1,0.5896095764506288,0.0272303763082168,0.9558550379455356,6348,no,83864
worlds,werelden,0,0.8062719058985821,0.0,1.0,6120,yes,183793
furniture,meubilair,2,0.8028408360951356,0.0408588292359564,0.95157183187939,6683,yes,569320
publish,publiceert,6,0.681680871197853,0.2313436077657789,0.7466183951295857,5859,no,230884
mechanics,vloeistofdynamica,9,0.6141713364999006,0.1084988420238433,0.8498639555800095,5907,no,100360
estimate,schatting,7,0.6625238242335993,0.0749841968800946,0.8983276185025585,6687,yes,268772
segments,themakanalen,9,0.4775008645873872,0.2151744491896488,0.6893574162238573,6407,no,129120
skiing,wintersport,2,0.7848160801434169,0.0483326289220648,0.9419879927842916,7278,no,114536
estimate,schatter,8,0.6467566669176454,0.0907513541960485,0.8769486546614002,6687,no,268772
castles,kastelen,0,0.818706693832699,0.0,1.0,7320,yes,28192
derek,steve,5,0.658817195629186,0.0208323727924877,0.9693483616257332,6573,no,2146
heinrich,gerhard,8,0.6699997218895989,0.1104396380873579,0.8584904301973971,6600,no,140
paralympics,jeugdzomerspelen,4,0.7588969774356964,0.0648434646456547,0.921281678872274,6404,no,210
physicians,oogartsen,2,0.7402453901314319,0.0831273731078117,0.8990404142337924,6393,no,209058
renewed,hervatting,5,0.5883075802944713,0.1286254252012415,0.8205893378945424,7106,no,117953
centres,centrum,1,0.6279162094780011,0.1289313035433723,0.8296469218367751,5680,no,151535
casting,figurantenrollen,8,0.4968510519327289,0.0530187011267135,0.903579528003276,7087,no,110749
cabin,kofferbak,7,0.55138427284085,0.0986936907342859,0.8481817623973668,7298,no,127549
kit,meegeleverd,7,0.4368014961256392,0.1505823525766853,0.7436389289399788,6309,no,288807
expertise,deskundigheid,1,0.7644626145254639,0.034576281216559,0.9567276619438532,7082,yes,567356
magnitude,grootteorde,7,0.5983401611925467,0.1255735259864326,0.8265352234521488,6194,no,103281
aids,aidspatiënten,3,0.563316977517171,0.163075057972904,0.775499936665905,6204,no,142028
canvas,doek,1,0.7207593271991275,0.0234802884937754,0.9684506333730772,7288,yes,116161
ancestry,voorouders,2,0.6849967816522637,0.0691881522875372,0.9082610256795984,7037,no,27952
passion,passie,0,0.7872917782265928,0.0,1.0,5848,yes,412537
legends,legende,3,0.658548297654219,0.1150534897784163,0.8512755636717875,6152,no,57188
wheels,voorwielen,3,0.7409865616776402,0.0203634866928144,0.9732534505824236,5920,no,219741
footnotes,infoboxen,7,0.573404662679005,0.0298807714211302,0.95046992728127,6318,no,15097
ancestry,afstammelingen,4,0.6287521385987123,0.1254327953410887,0.8336842998363306,7037,no,27952
tin,metalen,5,0.4681229492577788,0.2891305421738771,0.6181852636595313,7010,no,86913
tenor,trompet,7,0.7237176840112806,0.0789885598079974,0.9015971777768044,6826,no,22287
permanently,nadat,9,0.5202288404096058,0.180367184336863,0.742551801657547,5995,no,140804
diving,duik,2,0.6146050462013369,0.0369730785911962,0.9432561082326564,6525,no,138266
guild,schildersgilde,4,0.5428352820722498,0.1329953023594221,0.8032120690849435,6118,no,38482
theodore,edward,3,0.4905567214825806,0.1639801595141706,0.7494714747556226,6770,no,1392
throwing,slaan,7,0.670686976246524,0.1249438088196719,0.8429625761536154,6944,no,201749
protecting,bescherming,1,0.783837596917627,0.0782423972463399,0.9092399803080706,6888,no,240101
naples,toscane,7,0.6702723843163472,0.2140952778949296,0.7579114580472053,6698,no,1879
nigerian,nigeria,7,0.6205522940541246,0.1118770702408271,0.8472520686707833,6051,no,2582
geographical,topografisch,9,0.5927492681613737,0.2307282589541529,0.7198123186647888,5643,no,79341
incomplete,onvolledig,0,0.7424650766962692,0.0,1.0,6246,yes,78064
holes,sleuven,7,0.5641708051074201,0.0715885773513175,0.8873967426568592,6872,no,270893
advertisement,reclamelemma,8,0.7061277121336073,0.0457913102285258,0.9391007424114984,6935,no,112230
castles,kasteel,3,0.6561520229850305,0.1625546708476685,0.8014494420624754,7320,no,28192
kenny,richie,9,0.643315125880105,0.0992893013952389,0.8662958396847473,6362,no,3023
monte,montel,2,0.5140201564184418,0.2718015488618134,0.6541180435263261,6405,no,8147
refugees,vluchtelingenkamp,5,0.730102262265921,0.1510721789172957,0.8285558774101072,6266,no,90529
philosophical,wijsgerige,5,0.7741346333087917,0.1132637484231062,0.8723642607933833,5752,no,89098
collector,collector,6,0.5470179388128462,0.2146040814296022,0.7182275778196553,6852,yes,96798
moments,terugblikken,3,0.5388103104730718,0.2473338395359433,0.6853836035883406,6461,no,401837
summaries,bewerkingssamenvatting,2,0.7347158171265527,0.026084419579466,0.9657144959728168,6376,no,28159
consequently,waardoor,5,0.7169820152987708,0.0347884284739107,0.953724665870969,6175,no,181351
eugene,charles,8,0.497777434717268,0.1510657415209437,0.7671768047299575,5795,no,7147
purely,veeleer,4,0.6454737512163771,0.143796642681955,0.8178106719907223,6474,no,156451
della,stazione,2,0.7378905804492373,0.0653541580657205,0.9186373032625804,7070,no,11238
beetle,spinnen,5,0.5130816841986492,0.0544643372855782,0.9040353817596238,6319,no,16514
dale,gilley,6,0.5412339816617109,0.0349336829488367,0.9393688936492998,6167,no,3913
insufficient,voldoend,8,0.6710756787793002,0.1927683036620007,0.7768482416035126,7172,no,91949
sculptor,beeldhouwde,4,0.7508794908880749,0.1463547485323604,0.8368823411967675,6117,no,19123
chuck,matt,7,0.6117000621295055,0.0822168246169692,0.8815177636006898,5629,no,22915
fossil,paleogeen,5,0.6000175371539352,0.2042264971973658,0.7460640197821375,5972,no,100663
slavery,slavenhandelaren,7,0.6392017509997787,0.2327694975752644,0.73305370107598,5903,no,92619
deeply,diepgewortelde,0,0.6008685295804815,0.0,1.0,6238,no,306771
strict,strengste,7,0.6413966145723825,0.1732142991309639,0.7873656045884468,6082,no,190987
supporter,verzette,7,0.6340433809099277,0.085895664675998,0.8806903651043242,7110,no,71546
reynolds,pierce,8,0.5963729719662945,0.1531481904004243,0.7956719595256826,6511,no,1702
remarkable,indrukwekkendste,2,0.7073277427503049,0.0836423776597423,0.8942534294261567,7007,no,289856
circles,cirkels,1,0.6102382521707387,0.0258007747797085,0.9594352332381034,6583,yes,160387
scorer,topschutter,5,0.7612824229426092,0.0637158781590579,0.922768473493855,6891,no,24786
edgar,edgar,0,0.7280091349569775,0.0,1.0,6041,yes,1556
felix,arthur,7,0.5045508993403576,0.2203256365788126,0.6960508091223678,7262,no,3210
finite,differentieerbare,1,0.763331733852812,0.0130078364574588,0.9832446561338356,6992,no,45438
larvae,voedselplanten,4,0.6996968400688874,0.0793214514635352,0.8981776778212738,7175,no,26769
ignore,doordrukken,3,0.7176839825416579,0.1234093295435523,0.853275103047009,6191,no,268802
audiences,luisteraars,3,0.6500151014828828,0.0621226328433932,0.9127659863408798,7042,no,170048
fork,forks,2,0.4034444979123007,0.1365657517325332,0.7471052599050613,5660,no,85598
crazy,ondeugende,4,0.5722673448609923,0.073290110271573,0.8864700427686597,5839,no,425394
feeding,voedt,5,0.6316412260164062,0.070868259231532,0.8991212777625054,7053,no,225102
commanders,bevelhebber,4,0.7767037365596448,0.0820438258148638,0.9044610670125156,6555,no,31867
foundations,fundament,1,0.7269639685673248,0.0062995112863699,0.9914089389974436,6902,no,114814
sheep,kudde,8,0.6648471518386452,0.1140281099167312,0.8535990093461918,6084,no,141415
extends,overgaat,6,0.6803411589163727,0.1366333305124366,0.8327569192424058,6347,no,127925
highlights,hoogtepunten,0,0.6653712357384027,0.0,1.0,6957,yes,227178
pack,rugzak,9,0.4707662328369696,0.1681621308367836,0.7368059701249233,5783,no,429780
barnes,rowley,6,0.6057678625889347,0.093983165529712,0.8656905645678069,6704,no,3001
cdp,straal,8,0.4757554622540895,0.1135177166703695,0.80735977687367,6023,no,412
dorothy,frances,6,0.6624536041703777,0.1032846590691287,0.8651175420800102,6763,no,3052
finalist,hoofdprijs,9,0.6030555555416353,0.0880400880888272,0.8726079539058658,7239,no,25560
bet,omruilen,3,0.4312739052845451,0.1304773355640721,0.7677311128552832,6970,no,398333
fairy,sprookjesfiguren,3,0.6545757422630147,0.0453304547014703,0.9352335285813014,7215,no,71200
compounds,stikstofhoudende,4,0.7531659752120614,0.0270788324554607,0.965294440681495,6107,no,144323
harmony,harmonieken,8,0.5380265104688763,0.0678489376714098,0.888015040253455,6803,no,132933
kit,kit,0,0.5873838487023245,0.0,1.0,6309,yes,288807
particles,moleculen,6,0.7463780351133051,0.1173403482302387,0.8641451305273808,6282,no,154105
consistently,voortdurend,7,0.5690322210260813,0.0373690918833757,0.938375641530058,6443,no,287966
curtis,curtis,0,0.6594945104932266,0.0,1.0,6010,yes,1980
fork,samenvoegt,4,0.3903582001228923,0.1496520495219416,0.7228718350802265,5660,no,85598
sanctions,maatregelen,6,0.6915513413181342,0.1422801397286239,0.8293658335494706,6559,no,98592
nacional,unión,8,0.6822608470759484,0.1863207433155642,0.7854884959839176,6036,no,426
tribune,dagblad,0,0.5818905971150601,0.0,1.0,6674,no,3120
tribune,dagbladen,3,0.5354647105991944,0.0464258865158656,0.9202154378399664,6674,no,3120
silly,onzinnige,5,0.7602572351521808,0.0132227811320362,0.9829048186719054,7119,no,176131
lok,panchayat,2,0.4613425267028756,0.0443006451965579,0.9123875340190122,6842,no,1457
judaism,rabbijnen,9,0.6764987122371636,0.1887847726897258,0.7818232105681795,6034,no,1051
anthology,essaybundel,7,0.6762056744498472,0.0793461327381431,0.8949825386118084,6181,no,27412
kills,overmeestert,7,0.7091042058064357,0.1482057538740746,0.8271269892521652,5756,no,89966
screenwriter,filmproducent,9,0.8085217640699045,0.0895675734355887,0.9002687486699608,6552,no,13265
jeffrey,rick,3,0.571706080660587,0.0734802545535214,0.8861100266031879,7112,no,2050
derivative,equivalentierelatie,5,0.5442175715721187,0.1658121866855308,0.7664714967828681,6905,no,42934
diana,katherine,2,0.5900491622477948,0.1756258706557507,0.7706260970927141,6547,no,2983
baden,baden,4,0.7059746861148227,0.056805587340483,0.9255282427753928,7071,yes,285
seeds,knollen,6,0.6085436706991256,0.1280795121802647,0.82612614541995,5743,no,242701
inscription,grafschrift,5,0.6744754651799774,0.2004630147628393,0.7708833028169695,7059,no,26613
myth,mythologieën,5,0.6554558265793706,0.1585315733680616,0.8052407526476457,6966,no,112435
trails,wandelaars,7,0.651896960600908,0.1327772843097223,0.8307867434532086,6937,no,153999
provider,aanbieder,0,0.7976867594879071,0.0,1.0,7291,yes,657989
afternoon,zondagochtend,7,0.7444784860980925,0.0521275448942437,0.9345629547527926,5811,no,532017
dos,índios,2,0.525654166911141,0.270929010742545,0.6598861006071468,5810,no,17467
header,subpagina,8,0.5028084590275915,0.0285188955372284,0.9463251886201368,5913,no,102354
propulsion,hoofdmotoren,4,0.6895173898693059,0.0863356744347316,0.8887216170085283,6621,no,19394
salvador,honduras,2,0.683491725055974,0.1522230674018191,0.8178528503077718,5997,no,1692
flew,vliegtuigje,6,0.6838086828620606,0.1841620995911005,0.7878245405097624,5741,no,115830
tributary,zijrivier,0,0.8217350816661175,0.0,1.0,5934,yes,9551
vandal,vandalistische,3,0.732242810779649,0.0523103001878695,0.9333247176556856,7210,no,1865
albania,kosovo,8,0.6771941787672685,0.1579462162555893,0.8108746538942517,5692,no,522
copa,américa,2,0.7378082344447106,0.0905958268318087,0.8906381184416139,6483,no,360
documentation,archiefonderzoek,9,0.5955983253371739,0.2238708366967781,0.7268099312716996,6105,no,254949
simpson,cooke,8,0.6006309141959021,0.105821655013452,0.8502069924780863,5661,no,4937
mascot,mascottes,1,0.646218019713592,0.1163582276525978,0.8474143037440786,6788,no,21981
descriptions,beschrijvinge,3,0.7233124588949489,0.1413050085897984,0.8365693339496507,7317,no,142569
macdonald,macmurray,8,0.6081319720087923,0.1774662360786583,0.7741005080565264,6684,no,664
vague,begrijpelijkerwijs,7,0.6455242283592978,0.0641921566372666,0.90955238177631,7095,no,84240
dynamics,vloeistofdynamica,3,0.5959612844378439,0.080220032475045,0.8813631337208632,7170,no,127569
ports,doorvoerhaven,9,0.6324225696803024,0.121792886300906,0.8385171169126233,5821,no,129823
pit,mijnschacht,2,0.5005608335239017,0.0909138595763976,0.8462929003777666,5630,no,131888
girlfriend,verloofde,6,0.7652920751505301,0.1228994236152141,0.8616295880043903,5970,no,208460
kenny,jim,3,0.6617236180898687,0.0808808091854752,0.8910849353777336,6362,no,3023
directions,uitlijnen,8,0.5744843893894581,0.1785560258433557,0.7628865300833124,6538,no,278196
meter,middenafstand,4,0.5766772026131252,0.1222666534192259,0.8250694210071621,5737,no,133390
copa,sudamericana,5,0.69688948253167,0.1315145787448493,0.8412434403783663,6483,no,360
sad,mateloos,2,0.5387893878071398,0.0284367323014557,0.9498670260530112,6829,no,358106
julia,paula,3,0.6428866219187864,0.1421506521256624,0.8189249646793028,5861,no,2553
czechoslovakia,tsjecho,1,0.8506900941917457,0.0102851263745444,0.9880540971112042,7134,no,163
closest,dichtst,0,0.7115304829374399,0.0,1.0,6196,no,152420
rings,spiralen,8,0.4804768422444205,0.2564646652761421,0.651987759328394,5849,no,321050
descendants,afstammeling,3,0.7946508412957585,0.0397546359232728,0.9523557347013468,5683,no,50831
myth,mythe,0,0.8139873999474323,0.0,1.0,6966,yes,112435
outbreak,epidemieën,9,0.5833503148734152,0.1937835394064356,0.7506432922215058,5713,no,69050
mineral,erts,9,0.6420977539620893,0.1647649317106096,0.7957955738487998,6741,no,165233
appreciated,complimenten,1,0.685691892973852,0.0014890398752432,0.997833118173012,6697,no,219010
tactics,tactisch,4,0.6541800346182796,0.1906135525007473,0.7743667146541787,6629,no,206429
emma,helen,4,0.6776476156569893,0.1078833618364587,0.8626618619412006,5998,no,5167
civilization,wereldgeschiedenis,9,0.5983767232863868,0.2772222611356942,0.6833912943393049,7299,no,114925
loves,liefheeft,3,0.6574527230868088,0.0279872676951273,0.9591689016230288,6425,no,383184
layers,zandlaag,9,0.6303748889588252,0.0688759548279437,0.90150036222345,7181,no,219864
segments,paarsgewijs,6,0.4830291860777622,0.2096461276992738,0.6973385314454031,6407,no,129120
footnotes,referentielijst,6,0.575563182170911,0.0277222519292242,0.954047867953956,6318,no,15097
darwin,lyell,7,0.4767206821723474,0.2962452217370427,0.6167421871537433,7311,no,2059
ash,verbranden,1,0.4685594844015092,0.0997865277847818,0.8244264485978762,6497,no,63688
newfoundland,scotia,2,0.6422172774976788,0.108067722194047,0.8559644371959328,6102,no,1983
portraits,portretbuste,8,0.7552205763833917,0.1512618580488265,0.8331331614345395,6730,no,59414
demonstration,demonstrerende,5,0.7133063561338067,0.1195669942370512,0.856440364932062,7073,no,153964
arrives,aankomt,2,0.7829143951909368,0.0943342945809573,0.8924657332854079,5674,no,146400
millions,miljoen,4,0.726234798879406,0.1379206690578264,0.8403983146839913,5851,no,528626
configuration,koppeling,9,0.6301707403387518,0.1897524721505996,0.7685728745567573,6248,no,215656
consultant,consulent,8,0.6516270399031097,0.1361275250387073,0.8271955110171129,6413,yes,230353
purely,zozeer,2,0.6674215249183724,0.1218488689799597,0.8456183458521372,6474,no,156451
nato,vredesoperatie,8,0.5652790940720944,0.2933272815299363,0.6583681534809668,6094,no,1466
confusing,verwarrend,0,0.8379863222632777,0.0,1.0,6374,yes,152052
blair,campbell,6,0.5603276626654162,0.1670909869925829,0.7702959814528513,6772,no,3735
kilometres,zuidwesten,5,0.6192331132138539,0.2262327083894052,0.7324164944238674,7051,no,58331
guided,assisteren,6,0.4749975958211311,0.0911247538537509,0.8390369963205253,7065,no,162109
earn,behaald,7,0.5806322364197196,0.149317574826118,0.7954413131893668,5893,no,516153
grants,verleende,7,0.5897281951871447,0.0399632628218398,0.9365351676387682,5930,no,273240
licensing,auteursrechtelijke,7,0.6272589899962604,0.0937524084706045,0.869970975951342,6844,no,130623
rapper,rappers,3,0.6187250876533739,0.1614759465795407,0.7930328985806816,6632,no,31472
floating,drijvende,1,0.551451526218935,0.0531593656371345,0.9120767317407352,7266,yes,150063
nationally,publieks,6,0.4612381659793255,0.0994991849127721,0.8225565235587121,6649,no,119931
discusses,baseert,9,0.6218810333841627,0.1573069703121801,0.7981142297289728,7113,no,126888
